INFO:root:The followings are train results:
INFO:root:Epoch: 0
INFO:root:Epoch: 0 | update_interval: 0.6094135761260986 s | rate: 3.543240785598755 | distortion(mse): 0.19475984573364258 | rd_loss: 202.97732543945312
INFO:root:Epoch: 0 | update_interval: 0.3475722074508667 s | rate: 2.768479824066162 | distortion(mse): 0.13610029220581055 | rd_loss: 142.13519287109375
INFO:root:Epoch: 0 | update_interval: 0.26105190912882487 s | rate: 2.432492733001709 | distortion(mse): 0.10825803875923157 | rd_loss: 113.28874206542969
INFO:root:Epoch: 0 | update_interval: 0.21722192764282228 s | rate: 2.0972414016723633 | distortion(mse): 0.09179847687482834 | rd_loss: 96.09889221191406
INFO:root:Epoch: 0 | update_interval: 0.19099400520324708 s | rate: 1.8720208406448364 | distortion(mse): 0.08108475804328918 | rd_loss: 84.90281677246094
INFO:root:Epoch: 0 | update_interval: 0.173268461227417 s | rate: 1.7263660430908203 | distortion(mse): 0.07440445572137833 | rd_loss: 77.91654968261719
INFO:root:Epoch: 0 | update_interval: 0.16088661466326032 s | rate: 1.6323672533035278 | distortion(mse): 0.0682159811258316 | rd_loss: 71.48554992675781
INFO:root:Epoch: 0 | update_interval: 0.15131168961524963 s | rate: 1.5636271238327026 | distortion(mse): 0.06360377371311188 | rd_loss: 66.69390106201172
INFO:root:Epoch: 0 | update_interval: 0.1442615138159858 s | rate: 1.4915668964385986 | distortion(mse): 0.059336863458156586 | rd_loss: 62.252525329589844
INFO:root:Epoch: 0 | update_interval: 0.13822668552398681 s | rate: 1.4314457178115845 | distortion(mse): 0.055559225380420685 | rd_loss: 58.32408905029297
INFO:root:Epoch: 0 | update_interval: 0.13368960293856533 s | rate: 1.385866403579712 | distortion(mse): 0.05256219953298569 | rd_loss: 55.20956039428711
INFO:root:Epoch: 0 | update_interval: 0.12962305943171185 s | rate: 1.343449592590332 | distortion(mse): 0.04997020587325096 | rd_loss: 52.512935638427734
INFO:root:Epoch: 0 | update_interval: 0.12621510579035833 s | rate: 1.3045663833618164 | distortion(mse): 0.047689132392406464 | rd_loss: 50.13822937011719
INFO:root:Epoch: 0 | update_interval: 0.12342392376491002 s | rate: 1.2721749544143677 | distortion(mse): 0.04579479992389679 | rd_loss: 48.166038513183594
INFO:root:Epoch: 0 | update_interval: 0.12097273826599121 s | rate: 1.2457489967346191 | distortion(mse): 0.04400186985731125 | rd_loss: 46.30364990234375
INFO:root:Epoch: 0 | update_interval: 0.11870151460170746 s | rate: 1.2215110063552856 | distortion(mse): 0.04251997545361519 | rd_loss: 44.7619514465332
INFO:root:Epoch: 0 | update_interval: 0.1168485865873449 s | rate: 1.2003107070922852 | distortion(mse): 0.04117555543780327 | rd_loss: 43.36406326293945
INFO:root:Epoch: 0 | update_interval: 0.11512476073371039 s | rate: 1.1823450326919556 | distortion(mse): 0.039990682154893875 | rd_loss: 42.132789611816406
INFO:root:Epoch: 0 | update_interval: 0.11361541999013801 s | rate: 1.1643348932266235 | distortion(mse): 0.03883764520287514 | rd_loss: 40.93406677246094
INFO:root:Epoch: 0 | update_interval: 0.11223893404006959 s | rate: 1.149619221687317 | distortion(mse): 0.037787310779094696 | rd_loss: 39.84381103515625
INFO:root:Epoch: 1
INFO:root:Epoch: 1 | update_interval: 0.11771882148016066 s | rate: 1.1361044645309448 | distortion(mse): 0.036714497953653336 | rd_loss: 38.73173522949219
INFO:root:Epoch: 1 | update_interval: 0.1162562066858465 s | rate: 1.1255674362182617 | distortion(mse): 0.03572283685207367 | rd_loss: 37.70573425292969
INFO:root:Epoch: 1 | update_interval: 0.1149217356806216 s | rate: 1.1150376796722412 | distortion(mse): 0.03473268821835518 | rd_loss: 36.68128967285156
INFO:root:Epoch: 1 | update_interval: 0.11371134718259175 s | rate: 1.1048901081085205 | distortion(mse): 0.03379138559103012 | rd_loss: 35.707252502441406
INFO:root:Epoch: 1 | update_interval: 0.11260155868530274 s | rate: 1.0950756072998047 | distortion(mse): 0.03289731964468956 | rd_loss: 34.781917572021484
INFO:root:Epoch: 1 | update_interval: 0.11151986672328068 s | rate: 1.0879950523376465 | distortion(mse): 0.03215453773736954 | rd_loss: 34.01423263549805
INFO:root:Epoch: 1 | update_interval: 0.11061172485351563 s | rate: 1.080876350402832 | distortion(mse): 0.03142992779612541 | rd_loss: 33.265113830566406
INFO:root:Epoch: 1 | update_interval: 0.10976791552134922 s | rate: 1.0742369890213013 | distortion(mse): 0.03082110546529293 | rd_loss: 32.63503646850586
INFO:root:Epoch: 1 | update_interval: 0.10893421830802129 s | rate: 1.0659085512161255 | distortion(mse): 0.03022577054798603 | rd_loss: 32.01708221435547
INFO:root:Epoch: 1 | update_interval: 0.10813865025838217 s | rate: 1.058130145072937 | distortion(mse): 0.02959161251783371 | rd_loss: 31.359926223754883
INFO:root:Epoch: 1 | update_interval: 0.1074081790062689 s | rate: 1.0516523122787476 | distortion(mse): 0.02904381789267063 | rd_loss: 30.792509078979492
INFO:root:Epoch: 1 | update_interval: 0.1067964568734169 s | rate: 1.045121669769287 | distortion(mse): 0.028497964143753052 | rd_loss: 30.22702407836914
INFO:root:Epoch: 1 | update_interval: 0.10610963359023586 s | rate: 1.0385628938674927 | distortion(mse): 0.027975676581263542 | rd_loss: 29.685640335083008
INFO:root:Epoch: 1 | update_interval: 0.10556265466353472 s | rate: 1.032809853553772 | distortion(mse): 0.027484092861413956 | rd_loss: 29.176502227783203
INFO:root:Epoch: 1 | update_interval: 0.10497053827558245 s | rate: 1.0279849767684937 | distortion(mse): 0.027007650583982468 | rd_loss: 28.68380355834961
INFO:root:Epoch: 1 | update_interval: 0.10447336302863228 s | rate: 1.0230484008789062 | distortion(mse): 0.026570558547973633 | rd_loss: 28.23128890991211
INFO:root:Epoch: 1 | update_interval: 0.10394047144297007 s | rate: 1.018403172492981 | distortion(mse): 0.026159115135669708 | rd_loss: 27.80532455444336
INFO:root:Epoch: 1 | update_interval: 0.10350752880698756 s | rate: 1.014652967453003 | distortion(mse): 0.025747139006853104 | rd_loss: 27.379714965820312
INFO:root:Epoch: 1 | update_interval: 0.10305558473635942 s | rate: 1.009901523590088 | distortion(mse): 0.025361552834510803 | rd_loss: 26.98012351989746
INFO:root:Epoch: 1 | update_interval: 0.10262538075447082 s | rate: 1.0060981512069702 | distortion(mse): 0.025020964443683624 | rd_loss: 26.6275577545166
INFO:root:Epoch: 2
INFO:root:Epoch: 2 | update_interval: 0.10594298432512982 s | rate: 1.0018692016601562 | distortion(mse): 0.02465428225696087 | rd_loss: 26.247848510742188
INFO:root:Epoch: 2 | update_interval: 0.10549096607026599 s | rate: 0.9981397986412048 | distortion(mse): 0.02431435137987137 | rd_loss: 25.896026611328125
INFO:root:Epoch: 2 | update_interval: 0.1050469154535338 s | rate: 0.9943694472312927 | distortion(mse): 0.023988980799913406 | rd_loss: 25.559078216552734
INFO:root:Epoch: 2 | update_interval: 0.10460730140859431 s | rate: 0.9903234839439392 | distortion(mse): 0.023663846775889397 | rd_loss: 25.22209358215332
